Gene.symbol	ID	adj.P.Val	logFC
MRPL39	8069620	0.199579921600569	0.651400212207487
FOXH1	8153828	0.199685185477628	-0.190114702588434
	7894970	0.199739460932902	0.241850001428572
TNXB///TNXA	8125289	0.199740377188428	-0.334236283836736
ITK	8109507	0.199740377188428	-1.40382439504875
	7895411	0.199834606538555	0.307575563083899
LOC440173	8162183	0.199840078143881	0.174289029917234
	8026361	0.199840078143881	-0.389990348605441
	7895638	0.199955386388757	-0.465885480163262
RAD51C	8008754	0.199955386388757	0.429115684212018
GNAI2	8079964	0.199990694940081	-0.28646456738322
LOC399900	7940598	0.200011528427448	-0.595385364451247
	7894500	0.200011528427448	0.274374796332201
CMPK2	8050102	0.200022771400455	-0.373067429403628
OR6C6	7963865	0.200026024838608	-0.169257204599772
GNG5	7917232	0.200031507898772	0.32981412746032
HIST1H2BB	8124394	0.200031507898772	0.439729932860545
ETV3	7921228	0.200126027682607	-0.218452029327661
NPPA	7912515	0.200209837578572	-0.168619346459182
	8127752	0.200220749666549	0.302384204022676
MAMSTR	8038150	0.20022827990083	-0.181477855977324
	7893956	0.20022827990083	0.251179172687085
LOC100131170	8019088	0.200283191284933	-0.524677328162133
SLC52A1	8011808	0.200283191284933	-0.220373638875284
ADPRM	8004940	0.200283191284933	-0.462949100453512
FLJ41170///FLJ41170	7976828	0.200293968766231	-0.185290263465987
HNRNPUL2-BSCL2///HNRNPUL2	7948814	0.200432864558574	0.247606490306122
MAPK8	7927389	0.200432864558574	0.221106872287982
ACSL4	8174474	0.200432864558574	0.502172103373016
ALKBH3	7939477	0.200533082673587	0.341221250054422
RNF186	7913206	0.200533820119997	-0.341313085490927
	7896435	0.20064320735381	-0.601256500258501
EIF4A2	8084694	0.200710368635102	0.413523339213157
CD300LD	8018184	0.200710368635102	-0.503876504225621
	7972223	0.200710368635102	-0.301788320471655
	7934066	0.200715442405427	-0.167246899366213
TNNI2	7937728	0.200943809391973	-0.3590290462483
FKBP2	7940914	0.201005325461881	0.312955596165535
SSR2	7920903	0.2010197704557	-0.249054821138321
	8176949	0.2010197704557	0.397464211561224
	7998929	0.201084352911372	-0.389063297331065
CELA1	7963304	0.201092809171722	-0.21573054599093
AKAP8L	8035023	0.201092809171722	0.123366338848076
	7919195	0.201167622392258	-0.143424440753968
	7893653	0.201167622392258	0.814330538986395
	7990672	0.201212430632464	-0.119762466078229
LILRB4	8031238	0.201319219513969	0.6394372805771
	7899287	0.201348083443694	0.21511714361225
	7942611	0.201455932091173	-0.368737913590702
CLCN6	7897774	0.20164277442826	0.377823605021543
GNG11	8134257	0.201662526065356	-0.428211006447846
SURF6	8164862	0.201662526065356	0.245494128503402
	7895104	0.201672099597409	-0.362478002351474
TDRG1	8119386	0.201696122396229	0.166735994829931
MAPT-AS1	8016263	0.201706793138658	-0.245461443463719
CLNK	8099368	0.201706793138658	0.423193989082767
DDX19A	8180230	0.201706793138658	0.254998240723358
MIR137///MIR137HG	7917944	0.201803619824901	-0.171857971166667
FRYL	8100251	0.201803619824901	-0.180546247519271
PATE1	7945033	0.201836189939096	-0.167453949659862
SETD2	8086706	0.201842251398749	-0.258694434515871
	8159917	0.201930666660759	-0.107492393058956
	7894121	0.201991362425173	0.454957524613378
CNOT6L	7989128	0.201995163328754	-0.277545143941039
NPM2	8144982	0.202048204010549	0.228059617291385
NKIRAS1	8085788	0.202048204010549	-0.256979975183672
	8145887	0.202130696375693	-0.310162762481856
PDIA2	7991815	0.202130696375693	-0.230149599746033
CYP7A1	8150920	0.202160757265408	0.127210263299322
TTC39C	8020647	0.202161762553962	-0.436634467358277
	8122875	0.202168695150709	-0.360601627963717
	7898209	0.202180805629848	0.294082402921768
RPS28	8005471	0.202285360556785	-0.438867829608842
ELMOD1	7943562	0.202330501712942	-0.145434685221088
MYOG	7923528	0.202457032284859	-0.257424710056688
CACNB2	7926506	0.202457069763962	0.322351419687077
	8022281	0.202457069763962	0.0928120415238127
	7921471	0.202518121543911	-0.123707834717686
	7892553	0.202534315989789	0.717818165734696
POLL	7935865	0.202559528313673	0.214871594324265
	8174197	0.20271804856081	0.114508623972791
	8075308	0.202820064470335	-0.167059081017007
C14orf79	7977331	0.202841093025197	0.189617415255104
SAMD5	8122634	0.202851599105175	-0.172059835995465
	8112996	0.203078978264026	-0.134374549606576
	7938388	0.203078978264026	0.315580683053292
ZBTB44	7952739	0.203084772546994	0.250216972651927
SYNPO2	8097080	0.203084772546994	-0.181031617038548
	7893676	0.203084772546994	-0.303984170671193
ENTPD2	8165416	0.203212999021563	-0.285665951657595
	7977801	0.203218119149099	-0.261893889453514
C1orf210	7915500	0.203246058206059	-0.265881916160997
	7892666	0.203246058206059	0.32997321079025
	7922523	0.203370767273475	-0.624266556140587
MIR30C1	7900490	0.203403301583518	-0.257024113683672
SMG1P3///SMG1P1///SMG1P5///SMG1	8002333	0.203455163352066	0.234219119417238
RNF41	7964021	0.203468173379034	-0.253982060522675
	8165665	0.203505806099261	0.146808969024951
PDGFB	8076195	0.203577805990146	-0.181376473835603
UCP1	8102904	0.203577805990146	-0.166225524785715
	7970905	0.203601495119146	0.355970658924037
	8108903	0.203623192491371	-0.251893545349205
S100A2	7920285	0.203627680850624	-0.202795637540814
	8066292	0.20373953727112	0.305976788696148
	7895002	0.203783015111153	-0.520792204758501
GSN-AS1	8163892	0.203856181341287	0.174066819702948
	8005574	0.203944358216748	-0.286099581055554
	7894814	0.204065034784329	0.253796834205216
	8021342	0.204088462228922	-0.206670101681405
PRRT2	7994647	0.204138838391675	-0.204091912792514
	8124922	0.204221028113502	0.134389727998867
	8068397	0.204234060719591	0.368831346444446
WDR55	8108593	0.204236858688259	-0.206322529622449
	8091676	0.204236858688259	-0.375728281673471
	8091696	0.204390733084291	-0.205448572589569
STAT3	8015607	0.204390733084291	-0.339221135293652
INE1	8167099	0.204390733084291	-0.334007900085032
	7915202	0.204390733084291	-0.235037149246031
TUBBP5	8159786	0.204441735959641	0.249222870846942
ZXDA	8173201	0.204559005392133	0.255554771146262
FCN1	8165011	0.204563337385395	0.994452545195007
KLRB1	7961059	0.204563337385395	-1.03538400487528
FAM21A///FAM21C	7927323	0.20459268655596	0.276561238877553
SLC2A8	8158009	0.20459268655596	0.202078750192744
CHD8	7977693	0.20459268655596	-0.15503500557709
OSTF1	8155883	0.204690314719204	-0.390520691185943
	8173362	0.204697236452415	-0.144922603142857
LINC00610///COMMD9	7947528	0.204708283663593	-0.294307127077097
PANX1	7943218	0.204709122317966	0.456471991727891
DEFB121	8065563	0.204709122317966	-0.14849582152154
TCEB1	8180298	0.204875574796919	0.254609555426306
GLRX3	7931393	0.204875574796919	0.398862201809529
OTOR	8061082	0.204878968115605	-0.16254888486281
OR10H4	8026494	0.204928521211941	-0.146726254024944
P2RX5-TAX1BP3///P2RX5	8011415	0.204934621831662	-0.7964534440068
C1orf27	7908330	0.204934621831662	0.350002259030616
SMURF1	8141241	0.204934621831662	0.269692583629251
HIST1H1A	8124380	0.204934621831662	0.423972901328797
PRSS23	7942957	0.204979747429994	-0.32488044349093
	7896013	0.205029623748213	-0.39541525839569
TUSC3	8144726	0.205162767387559	-0.16788581694331
	8148325	0.205171023912038	-0.366176778619046
NECTIN1	7952274	0.205256033642525	0.254020261022675
IFNGR2	8068280	0.205260391146888	-0.653159315460314
PPP1R12C	8039316	0.205260391146888	-0.241992742552154
MYH15	8089329	0.205260391146888	0.116961686274377
	8118098	0.205260391146888	0.228013645742632
SPDYE7P	8139943	0.205261020373206	-0.464988434036282
	7894884	0.205354956807951	0.47883193697619
COX18	8100893	0.205375693346353	0.31691593899547
CHGA	7976322	0.205446443140522	-0.24262077747052
	8117161	0.205447287867679	0.502124643699546
QKI	8123315	0.205453573207806	0.553115876674603
OGN	8162373	0.205453573207806	0.153908298409298
ZNF26	7960134	0.205453573207806	0.438781984429705
	7960131	0.205453573207806	0.364833989777781
RILPL2	7967456	0.205453573207806	0.360583540522677
	8138007	0.205516715481632	-0.4246911987551
KRTAP4-4	8015236	0.2055718593779	-0.344813647336732
CLCA2	7902702	0.205583116346359	0.117271320134921
AUP1	8053214	0.205655252574096	-0.16470524113152
	7896038	0.205655252574096	-0.216052969999998
SND1-IT1	8135902	0.205655252574096	0.326917186648528
FAM221A	8131881	0.205655252574096	-0.402877732731293
CRY2	7939595	0.205695556707836	-0.207050094267574
IPO8	7962085	0.205703593662394	-0.196387818202947
KMT5A	8053733	0.205722657159625	0.312659876787981
	7894662	0.2057619984124	0.299241121438776
	7896025	0.205765903459605	0.296436862668941
TROVE2	7908421	0.205807323790833	0.323373361032884
	8133032	0.205821737708586	0.172710181377551
DNAH12	8088315	0.205849295076772	0.150390063380954
SFXN2	7930148	0.205849295076772	0.360505823255105
LRRK2	7954810	0.205849295076772	-1.48995584655329
GLB1L3	7945296	0.205967831217834	-0.189544504238095
POM121L2	8124495	0.205967831217834	-0.139402717890022
HSCB	8072143	0.205969458479887	0.388763310443312
TAS2R45	8180320	0.205970444033331	0.566089809437641
SNAP29	8071426	0.206002273020401	-0.412847997453515
TBC1D30	7956826	0.206142666137614	-0.492976117208615
DGAT2L6	8168098	0.206289427231809	0.141735060259638
LRRC4B	8038584	0.206289427231809	0.282166636685943
PNPLA7	8165575	0.20633658036215	-0.234208927573694
LOC100129455	8056963	0.20633658036215	-0.207205841010202
SLC35E3	7956978	0.206364569444654	-0.214854175789117
	7893897	0.206406852368894	0.607019077750569
RPL9P11///RPL9	8171834	0.206410410548567	0.492801148272111
DLEU1	7969171	0.206410410548567	0.632052492335601
	8174277	0.206454378534243	0.117239247034015
FER1L6-AS2	8152742	0.206484790958717	-0.170147404053286
MLH1	8078544	0.206731190419492	0.344703324283447
	7895862	0.206734304772657	0.341635678496601
EEF1E1-BLOC1S5///EEF1E1	8123819	0.206734304772657	0.447149728412701
	8062687	0.206734304772657	-0.2271363275068
	7894304	0.206734304772657	0.318918203993203
RAMP3	8132660	0.206734304772657	-0.200179666387754
TNFRSF18	7911403	0.206736580308735	-0.207131933621314
	8046522	0.206736580308735	-0.195632561943309
RNF11	7901376	0.206743762207517	0.439641602792521
FIBCD1	8164632	0.206743762207517	-0.157343792586166
MIR205HG///MIR205///MIR205HG	7909422	0.206743762207517	-0.155828176603173
TCEA2	8064245	0.206743762207517	-0.223463668884353
	7894390	0.206743762207517	0.431350537401359
PXMP4	8065719	0.206768788501437	-0.242689370362812
TRAM2	8127051	0.206835551042784	-0.397851432416097
CDK12	8006850	0.2068364269396	0.278823772244898
	8122405	0.2068364269396	0.222511659225623
	7893738	0.20687365860645	-0.513279099654193
MUC13	8090180	0.20695378650925	-0.0995013349353733
	8053447	0.20695378650925	-0.512859673634922
GPANK1	8124998	0.206961012297364	-0.197863980345803
BTF3L4	8069561	0.206961012297364	0.353644558081633
	7895059	0.207006072603777	0.52324743756576
RNLS	7934885	0.207006072603777	-0.349841701455778
SOBP	8121319	0.207075841163549	-0.224820162230158
RNA28S5///RNA18S5///RNA5-8S5	8180192	0.207075841163549	0.0739450857823183
ZNF606	8039719	0.207083490577217	-0.230595321243761
	8068608	0.207083490577217	-0.142793915289115
SLC35G4///SLC35G6///SLC35G3///SLC35G5	8004428	0.207118782896997	0.32608265039796
PLEKHN1	7896798	0.207188095336314	-0.172108936298184
SNORD116-13	7981974	0.207205535462818	-0.396820033336735
ADNP2	8021914	0.207266241350773	0.304344311505669
KDM2B	7967175	0.207296468039205	0.354910400752834
LOC105375355///UPK3B	8133741	0.207296468039205	-0.267876212586165
TMEM50B	8070083	0.20733954560938	-0.410467682863946
	7893999	0.20733954560938	-0.318404905589567
EXOSC6	8002344	0.207341787234308	0.194388621489798
MIR101-2	8154176	0.207341787234308	0.179520649910431
	7893866	0.207391463212801	0.302082054739229
SNRPA	8028916	0.207416476912709	0.534133185031747
TAS2R9	7961245	0.207511585937048	-0.145634891971654
PWWP2B	7931469	0.207511585937048	0.247185574391157
FAM19A3	7904073	0.207545016432755	-0.194527205969387
IRX6	7995674	0.207558474614889	-0.20240366980499
	7894960	0.207602070327883	-0.197210567744893
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	8067844	0.207602070327883	-0.115215055183673
ATP5G3	8056930	0.207767690037192	0.262376398781181
FAM104A	8018097	0.207776988208653	-0.165822363987528
FGF9	7967993	0.207848788249613	-0.345885700685943
WDR64	7910971	0.207862054324561	-0.139198276495464
UBR1	7987981	0.207880447845472	-0.223489373511339
NINJ2	7960253	0.207955852636513	-0.295062256783445
EPS8L3	7918394	0.207994448862255	-0.182293023924036
ZXDC	8090364	0.207999938606565	-0.331149674409296
	7894218	0.20820217629016	-0.331384486907028
ARHGAP24	8096160	0.208316473964144	-0.917786641999998
	8151987	0.208345434563133	-0.372574593990929
ADCY7	7995492	0.208484401351159	-0.340205222040811
NLGN2	8004385	0.208484728165679	-0.190786201702951
NDUFC1	8102839	0.208484728165679	0.458006690332203
	7893060	0.208510810801222	-0.374493544980727
TNFRSF1B	7897877	0.208534116956204	-0.661761410080498
	7938063	0.208554593209856	-0.154662051099772
FER1L4	8065920	0.208585379340397	0.175566669185941
	8043423	0.208594433160431	-0.559480742378685
KIAA1654	8076561	0.208661939377168	-0.271486454137187
GGNBP2	8006638	0.208675693115074	0.218304893777779
FRMD5	7988260	0.20871017789973	0.123308264387755
ZXDC	8090351	0.20871017789973	-0.161784052131514
SPATS2L	8047272	0.20871017789973	0.533416193031747
NDUFAF1	7987642	0.20871017789973	0.465768665363949
WDR88	8027543	0.20871017789973	-0.170241607659861
CTCFL	8067208	0.20871017789973	-0.173032945357142
DEFB116	8065552	0.208724482067569	-0.158686504199546
OR13C3	8162931	0.208805634325459	0.246447678125852
TUBA3E	8055194	0.208805983229367	-0.214055411924035
MFSD13A	7930106	0.208805983229367	-0.2320941191644
DCK	8095574	0.208805983229367	-0.380623172688208
STATH	8095422	0.208843534454087	0.208907290336736
NRTN///NRTN	8024995	0.208843534454087	-0.224799033501133
	7919886	0.208843534454087	-0.145817999336735
LOC150776///SMPD4	8045301	0.208843534454087	0.161372843827665
C1orf162	7903980	0.208843534454087	-0.482571795997728
	7893932	0.208912712124973	-0.296823793918362
TRRAP	8134470	0.208998893035991	-0.227456649732422
C8orf86	8150352	0.209047574509895	-0.171228682035145
FGFR1	8150318	0.209133139093769	0.270761344213153
	8022279	0.209216332785422	0.322655005926306
ZNF579	8039524	0.209250803245376	-0.252441020060088
SAE1	8029884	0.20934309495902	0.357805724087303
	8104996	0.20934309495902	-0.199811811253967
	7896148	0.209351721832039	0.283680390056693
FAM160B1	7930682	0.209362418047169	0.358871080794785
RSPH10B2///RSPH10B	8131452	0.209412242077944	-0.368757548605442
CALB2	7997139	0.209446958587291	-0.19382934899773
RPL10///SNORA70///RPL10///DNASE1L1	8109821	0.209511723148437	0.325064217369622
	7895443	0.209515727276157	0.50040868462472
PRICKLE3	8172561	0.209545683998554	-0.211119082919501
GPR89A///GPR89B	7919251	0.209545683998554	0.522196935764177
	8063447	0.209552813601999	-0.249751462317461
NUP160	7947991	0.209588801662553	0.37656481403515
SNX11	8008096	0.209588801662553	-0.328314079671199
IQUB	8142646	0.20964845679171	-0.106007447985261
MAATS1	8081903	0.20964845679171	-0.113734461013604
	7895321	0.209681218400496	0.464265251937642
PQLC1	8023914	0.209694706190866	0.252661874082767
	7900977	0.209761170420594	-0.205561766997732
	7894075	0.209881888570496	-0.355933669572562
DDX19A	7997059	0.209976516727654	0.387547940540817
ZNF677	8039070	0.209976516727654	-0.276925223087301
	7892710	0.210035634000529	-0.315408729196143
MAGI3	7904106	0.210078066736597	-0.327297466366214
HEPH	8167973	0.210078066736597	-0.240263623557821
MAP3K11	7949454	0.210098463451663	-0.391454222229023
MSANTD1	8093756	0.210098778314631	-0.171030145746031
	7893942	0.210210486688014	0.692832621952381
SULT1A1	8000590	0.210243606575189	-0.434005457453513
	7894456	0.21030913216289	-0.335858189223354
HSDL2	8157233	0.210467362686152	-0.529558378775511
	7892502	0.210530828286339	0.444414986409299
	7894912	0.21055588971536	-0.541796817290249
ZKSCAN2	8000399	0.210562810421416	0.335687611455785
RGS1	7908388	0.210602411156658	-0.743799586708615
IL31RA	8105411	0.210709359141776	0.370750699654193
CD40	8063156	0.210740402771168	-0.704613827834467
UBL5	8025500	0.210795179987054	-0.204213867667798
	7894781	0.210889226473272	-0.437933876315193
SIPA1L3	8028286	0.210933347925417	-0.420150315082767
	8150864	0.210959451338343	-0.335856908231293
	8073680	0.210962494663759	-0.884360456414964
	8060526	0.211023944070146	-0.190278661373014
	8097749	0.211055684740752	-0.233246774342403
	8081032	0.211110482858177	-0.183355832021542
FAM27E2///FAM27E3	8161499	0.211150993361056	-0.474385309789112
SGK494///SPAG5	8013622	0.21119790999963	-0.188558525207482
	7929612	0.211277278551445	0.229957252738097
SCARNA17	8021181	0.211277278551445	0.936481364217689
CHST4	7997152	0.211309814675867	0.147190293665533
PARP15	8082086	0.211310320858851	-0.9963728130034
MTG2	8063857	0.211320340332618	-0.310280871721085
MFSD9	8054356	0.211349154577259	-0.334048771458048
ERGIC1	8109999	0.211467589198684	-0.398991654193873
FGFR2	7936734	0.21153571917316	-0.299347750374147
MCM9	8129214	0.21153571917316	-0.268576807349202
MFNG	8075924	0.211552100921113	-0.243675973696144
FAM35A	7928909	0.211744544898028	0.387833445158729
BFSP1	8065124	0.211744544898028	0.189717983382087
SHD	8024808	0.211744544898028	0.247851632870749
GAPVD1	8157858	0.211870956979765	0.22038186645125
SLC45A4	8153258	0.211898366287557	-0.760023708494328
HSPBP1	8039440	0.211904771588111	0.163142082579369
	7894242	0.211966879913972	0.451155847594102
ZNF773	8031759	0.211966879913972	-0.341523710582765
	7895224	0.2120739679919	-0.273370572115642
	8139458	0.212086440637203	0.258116729955782
	7894455	0.212254050772172	-0.328104097930837
ELMO3	7996468	0.212521935408367	-0.171958647392288
BEND3	8128620	0.212562466588044	0.269925591090704
NMBR	8129947	0.212626759597464	-0.142102242997731
